"engine","track","schema_id","workload","input","sample_index","operation_count","process_key_calls","process_key_ns","translator_calls","translator_ns","lookup_views_visited","owned_candidates_materialized","candidates_sorted","candidate_sort_ns","userdb_merge_ns","filter_pipeline_ns","ranker_pipeline_ns","ai_merge_ns","candidates_stored","context_full_snapshot_candidates_cloned","context_page_snapshot_candidates_cloned","abi_get_context_calls","abi_get_context_ns","abi_candidates_exported","abi_free_context_calls","abi_free_context_ns","candidate_request_bounded_calls","candidate_request_unbounded_calls","candidate_request_page_limit_total","candidate_request_surplus_total","bounded_iterator_calls","bounded_iterator_limit_total","bounded_iterator_selected_total","bounded_iterator_full_count_total","full_list_translation_calls","full_list_fallback_count","exact_lookup_calls","exact_lookup_ns","exact_lookup_candidates","prefix_lookup_calls","prefix_lookup_ns","prefix_lookup_candidates","heap_exact_lookup_calls","heap_prefix_lookup_calls","no_marisa_compact_exact_lookup_calls","no_marisa_compact_prefix_lookup_calls","rsmarisa_exact_lookup_calls","rsmarisa_prefix_lookup_calls","abi_c_string_allocations","abi_c_string_bytes","sentence_candidate_calls","sentence_candidate_ns","sentence_substrings_considered","sentence_exact_lookup_calls","sentence_exact_lookup_ns","sentence_exact_lookup_candidates","sentence_prefix_lookup_calls","sentence_prefix_lookup_ns","sentence_prefix_lookup_candidates","sentence_entry_matches_collected","sentence_path_clones","sentence_path_replacements","sentence_paths_pruned","sentence_max_live_paths","sentence_result_candidates","upstream_sentence_model_calls","upstream_sentence_model_ns","upstream_sentence_model_candidates","upstream_sentence_model_code_prefix_checks","upstream_sentence_model_table_entries_considered","upstream_sentence_model_vocabulary_entries_considered","upstream_sentence_model_graph_edges","upstream_sentence_model_index_build_calls","upstream_sentence_model_index_build_ns","upstream_sentence_model_exact_range_index_hits","upstream_sentence_model_exact_range_index_misses","upstream_sentence_model_prefix_filter_hits","upstream_sentence_model_prefix_filter_misses","upstream_sentence_model_prefix_filter_early_breaks","upstream_sentence_model_reachable_starts_visited","upstream_sentence_model_unreachable_starts_skipped","upstream_sentence_model_phrase_index_walk_calls","upstream_sentence_model_phrase_index_nodes_visited","upstream_sentence_model_phrase_index_entry_ranges_emitted","upstream_sentence_model_partition_point_fallback_calls","upstream_sentence_model_graph_rebuild_calls","upstream_sentence_model_graph_rebuild_ns","upstream_sentence_model_incremental_reuse_hits","upstream_sentence_model_incremental_extend_ns","upstream_sentence_model_incremental_discarded_rebuild_chars","prefix_fallback_calls","prefix_fallback_ns","prefix_fallback_views_visited","prefix_fallback_candidates","dynamic_correction_calls","dynamic_correction_ns","dynamic_correction_codes_considered","dynamic_correction_candidates"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","12","37","37","10590700","111","10465800","184","115","249","1300","10100","28600","1100","4200","249","0","5","1","2900","5","1","200","37","0","185","555","37","740","249","250","0","0","37","505300","28","36","627500","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","8118900","135","2170","4125","0","4125","0","0","821","1072","1893","277","277","355","293","355","1893","821","0","27","608700","0","0","648","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","13","37","37","10522600","111","10403000","184","115","249","1000","10500","28400","900","4400","249","0","5","1","2500","5","1","500","37","0","185","555","37","740","249","250","0","0","37","504800","28","36","629800","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","8067400","135","2170","4125","0","4125","0","0","821","1072","1893","277","277","355","293","355","1893","821","0","27","588900","0","0","648","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","14","37","37","10502800","111","10384600","184","115","249","1000","10400","27800","1300","4600","249","0","5","1","2900","5","1","400","37","0","185","555","37","740","249","250","0","0","37","503400","28","36","621500","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","8061500","135","2170","4125","0","4125","0","0","821","1072","1893","277","277","355","293","355","1893","821","0","27","586600","0","0","648","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","15","37","37","10565200","111","10437900","184","115","249","1300","10800","28900","1200","4300","249","0","5","1","3300","5","1","400","37","0","185","555","37","740","249","250","0","0","37","506600","28","36","629400","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","8088700","135","2170","4125","0","4125","0","0","821","1072","1893","277","277","355","293","355","1893","821","0","27","599700","0","0","648","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","16","37","37","10774000","111","10645200","184","115","249","1300","11900","30000","1100","4300","249","0","5","1","3600","5","1","500","37","0","185","555","37","740","249","250","0","0","37","499200","28","36","627300","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","8309700","135","2170","4125","0","4125","0","0","821","1072","1893","277","277","355","293","355","1893","821","0","27","667800","0","0","648","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","17","37","37","11719000","111","11549600","184","115","249","1600","13700","35800","200","5800","249","0","5","1","3200","5","1","400","37","0","185","555","37","740","249","250","0","0","37","499400","28","36","640800","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","9143300","135","2170","4125","0","4125","0","0","821","1072","1893","277","277","355","293","355","1893","821","0","27","1149900","0","0","648","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","18","37","37","11863200","111","11680800","184","115","249","1600","14500","40100","900","5800","249","0","5","1","3500","5","1","500","37","0","185","555","37","740","249","250","0","0","37","543200","28","36","666700","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","9157100","135","2170","4125","0","4125","0","0","821","1072","1893","277","277","355","293","355","1893","821","0","27","994600","0","0","648","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","19","37","37","10719800","111","10592200","184","115","249","1200","10400","31500","1400","4700","249","0","5","1","3300","5","1","500","37","0","185","555","37","740","249","250","0","0","37","503900","28","36","634600","87","0","0","0","0","37","36","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","8240100","135","2170","4125","0","4125","0","0","821","1072","1893","277","277","355","293","355","1893","821","0","27","607200","0","0","648","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","0","59","59","30020800","177","29775500","295","115","375","1700","25000","50600","1400","6700","375","0","5","1","3600","5","1","600","59","0","295","885","59","1180","375","375","0","0","59","994800","23","58","1745100","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","24531500","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","2066600","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1","59","59","29140400","177","28922000","295","115","375","1900","21300","47500","1700","6100","375","0","5","1","3300","5","1","300","59","0","295","885","59","1180","375","375","0","0","59","991700","23","58","1745400","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23843100","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1844300","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","2","59","59","29391600","177","29148900","295","115","375","2500","22700","53000","1500","6900","375","0","5","1","3500","5","1","600","59","0","295","885","59","1180","375","375","0","0","59","956300","23","58","1746400","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","24150700","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","2021900","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","3","59","59","29644300","177","29389000","295","115","375","2100","24500","55400","700","6700","375","0","5","1","6500","5","1","800","59","0","295","885","59","1180","375","375","0","0","59","964000","23","58","1762700","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","24366600","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","2003500","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","4","59","59","30481700","177","30193300","295","115","375","2000","25800","64300","1800","8600","375","0","5","1","3300","5","1","500","59","0","295","885","59","1180","375","375","0","0","59","996600","23","58","1840900","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","24822900","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","2248800","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5","59","59","29459300","177","29212600","295","115","375","1300","27700","53200","1500","6600","375","0","5","1","3500","5","1","600","59","0","295","885","59","1180","375","375","0","0","59","991100","23","58","1752500","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","24108100","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1977900","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","6","59","59","28449600","177","28226500","295","115","375","2200","22700","49600","1300","6800","375","0","5","1","3300","5","1","700","59","0","295","885","59","1180","375","375","0","0","59","989800","23","58","1741600","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23157700","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1803800","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","7","59","59","28573000","177","28357400","295","115","375","2200","21800","47000","1500","6500","375","0","5","1","2700","5","1","500","59","0","295","885","59","1180","375","375","0","0","59","992200","23","58","1751800","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23282000","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1783200","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","8","59","59","28667500","177","28453700","295","115","375","1600","20900","48100","1200","5900","375","0","5","1","3300","5","1","700","59","0","295","885","59","1180","375","375","0","0","59","990700","23","58","1734900","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23396700","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1812700","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","9","59","59","28416000","177","28205900","295","115","375","2000","19400","46800","1600","6300","375","0","5","1","3200","5","1","300","59","0","295","885","59","1180","375","375","0","0","59","986700","23","58","1726400","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23181600","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1723300","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","10","59","59","28660600","177","28447300","295","115","375","2000","19200","46300","1600","6700","375","0","5","1","3300","5","1","700","59","0","295","885","59","1180","375","375","0","0","59","1010700","23","58","1732400","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23379100","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1815300","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","11","59","59","29191300","177","28939100","295","115","375","2000","22600","55300","800","6800","375","0","5","1","4200","5","1","600","59","0","295","885","59","1180","375","375","0","0","59","1000500","23","58","1768100","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23710700","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","2048000","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","12","59","59","29555700","177","29281000","295","115","375","2400","23700","61100","2000","8100","375","0","5","1","3400","5","1","600","59","0","295","885","59","1180","375","375","0","0","59","997400","23","58","1761600","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","24132900","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","2075700","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","13","59","59","28647400","177","28437100","295","115","375","2000","19100","46600","1400","6400","375","0","5","1","3200","5","1","200","59","0","295","885","59","1180","375","375","0","0","59","990200","23","58","1743400","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23376400","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1719500","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","14","59","59","28523500","177","28315200","295","115","375","1700","18800","45700","1700","5900","375","0","5","1","3400","5","1","300","59","0","295","885","59","1180","375","375","0","0","59","992700","23","58","1738000","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23265800","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1718600","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","15","59","59","28512900","177","28299800","295","115","375","2200","20800","47600","1100","6900","375","0","5","1","3200","5","1","300","59","0","295","885","59","1180","375","375","0","0","59","991200","23","58","1734000","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23267700","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1729500","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","16","59","59","28591400","177","28381100","295","115","375","1700","20600","47200","1600","5700","375","0","5","1","3000","5","1","300","59","0","295","885","59","1180","375","375","0","0","59","990100","23","58","1729500","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23350400","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1754500","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","17","59","59","28558500","177","28349200","295","115","375","1600","20400","46400","2000","6700","375","0","5","1","3100","5","1","300","59","0","295","885","59","1180","375","375","0","0","59","991400","23","58","1727200","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","23303200","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","1742400","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","18","59","59","31561300","177","31214900","295","115","375","3700","30400","69800","1100","10600","375","0","5","1","3700","5","1","800","59","0","295","885","59","1180","375","375","0","0","59","1019900","23","58","1780300","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","25915000","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","2759300","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","19","59","59","30380500","177","30066600","295","115","375","3000","25900","73000","1200","8900","375","0","5","1","3500","5","1","600","59","0","295","885","59","1180","375","375","0","0","59","1016100","23","58","1827400","92","0","0","0","0","59","58","7","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","24767900","260","5076","11023","0","11023","0","0","1840","2426","4266","810","810","945","797","945","4266","1840","0","52","2266600","0","0","1742","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","0","10","10","250000","30","228900","20","20","20","300","1900","3200","700","600","20","0","0","1","500","0","1","100","10","0","50","150","1","20","20","20","0","9","19","15900","0","19","29500","20","0","0","0","0","19","19","2","22","18","92900","108","108","71500","0","18","16000","0","0","0","0","0","1","0","18","9800","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5800","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","1","10","10","252000","30","230900","20","20","20","100","1900","3100","300","500","20","0","0","1","400","0","1","100","10","0","50","150","1","20","20","20","0","9","19","15400","0","19","30400","20","0","0","0","0","19","19","2","22","18","92800","108","108","73200","0","18","16200","0","0","0","0","0","1","0","18","10300","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","6300","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","2","10","10","250200","30","229300","20","20","20","100","1700","2900","300","900","20","0","0","1","400","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15400","0","19","30500","20","0","0","0","0","19","19","2","22","18","92900","108","108","71600","0","18","15900","0","0","0","0","0","1","0","18","10500","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","6000","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","3","10","10","249100","30","227700","20","20","20","300","1800","3200","200","900","20","0","0","1","500","0","1","100","10","0","50","150","1","20","20","20","0","9","19","15400","0","19","29700","20","0","0","0","0","19","19","2","22","18","92800","108","108","72100","0","18","16100","0","0","0","0","0","1","0","18","9800","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5800","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","4","10","10","251800","30","231200","20","20","20","200","1800","2600","200","700","20","0","0","1","400","0","1","100","10","0","50","150","1","20","20","20","0","9","19","15300","0","19","30000","20","0","0","0","0","19","19","2","22","18","92600","108","108","71900","0","18","16500","0","0","0","0","0","1","0","18","9800","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5700","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5","10","10","247300","30","226600","20","20","20","200","1700","3100","400","700","20","0","0","1","400","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15100","0","19","29100","20","0","0","0","0","19","19","2","22","18","92500","108","108","72100","0","18","16000","0","0","0","0","0","1","0","18","9600","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5800","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","6","10","10","246700","30","226200","20","20","20","400","1900","2800","300","300","20","0","0","1","400","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15600","0","19","28700","20","0","0","0","0","19","19","2","22","18","92400","108","108","72200","0","18","16100","0","0","0","0","0","1","0","18","9900","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5900","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","7","10","10","247200","30","226800","20","20","20","200","1600","3000","200","700","20","0","0","1","300","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15100","0","19","28900","20","0","0","0","0","19","19","2","22","18","92600","108","108","71900","0","18","15800","0","0","0","0","0","1","0","18","9600","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","6000","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","8","10","10","246100","30","226400","20","20","20","100","1600","2700","100","700","20","0","0","1","300","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15600","0","19","28700","20","0","0","0","0","19","19","2","22","18","92500","108","108","72100","0","18","16200","0","0","0","0","0","1","0","18","9500","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5700","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","9","10","10","246700","30","225700","20","20","20","200","1900","3300","100","500","20","0","0","1","400","0","1","100","10","0","50","150","1","20","20","20","0","9","19","15400","0","19","28600","20","0","0","0","0","19","19","2","22","18","92400","108","108","72000","0","18","16200","0","0","0","0","0","1","0","18","9200","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5800","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","10","10","10","247200","30","226700","20","20","20","100","1800","3100","300","600","20","0","0","1","400","0","1","100","10","0","50","150","1","20","20","20","0","9","19","15200","0","19","29000","20","0","0","0","0","19","19","2","22","18","92300","108","108","73000","0","18","16300","0","0","0","0","0","1","0","18","9500","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","6100","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","11","10","10","249300","30","228900","20","20","20","200","1800","2700","100","600","20","0","0","1","400","0","1","100","10","0","50","150","1","20","20","20","0","9","19","15400","0","19","28700","20","0","0","0","0","19","19","2","22","18","92400","108","108","72100","0","18","16100","0","0","0","0","0","1","0","18","9300","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","6100","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","12","10","10","247400","30","227200","20","20","20","100","1800","2800","300","700","20","0","0","1","300","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15500","0","19","28700","20","0","0","0","0","19","19","2","22","18","92800","108","108","73000","0","18","16000","0","0","0","0","0","1","0","18","9900","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5900","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","13","10","10","247300","30","227000","20","20","20","500","1900","2900","600","400","20","0","0","1","400","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15600","0","19","28700","20","0","0","0","0","19","19","2","22","18","92800","108","108","72100","0","18","16100","0","0","0","0","0","1","0","18","9800","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5800","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","14","10","10","246300","30","226000","20","20","20","500","1800","2600","0","700","20","0","0","1","300","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15700","0","19","28900","20","0","0","0","0","19","19","2","22","18","92700","108","108","72400","0","18","16200","0","0","0","0","0","1","0","18","10000","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","6100","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","15","10","10","246900","30","226700","20","20","20","200","1700","2900","100","400","20","0","0","1","400","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15400","0","19","28400","20","0","0","0","0","19","19","2","22","18","92600","108","108","72100","0","18","15900","0","0","0","0","0","1","0","18","9700","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5900","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","16","10","10","246700","30","226500","20","20","20","200","1600","3000","100","800","20","0","0","1","400","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15600","0","19","28800","20","0","0","0","0","19","19","2","22","18","92900","108","108","71800","0","18","16300","0","0","0","0","0","1","0","18","9300","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","6000","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","17","10","10","246400","30","225700","20","20","20","200","1800","2800","400","400","20","0","0","1","300","0","1","0","10","0","50","150","1","20","20","20","0","9","19","15200","0","19","28700","20","0","0","0","0","19","19","2","22","18","92200","108","108","72800","0","18","16000","0","0","0","0","0","1","0","18","9300","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","6100","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","18","10","10","246700","30","226400","20","20","20","200","1800","3000","500","500","20","0","0","1","400","0","1","100","10","0","50","150","1","20","20","20","0","9","19","15500","0","19","28700","20","0","0","0","0","19","19","2","22","18","93000","108","108","71600","0","18","16200","0","0","0","0","0","1","0","18","9700","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5600","0","0","108","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","19","10","10","246100","30","225900","20","20","20","200","1800","3000","200","500","20","0","0","1","400","0","1","100","10","0","50","150","1","20","20","20","0","9","19","15400","0","19","28700","20","0","0","0","0","19","19","2","22","18","92600","108","108","72400","0","18","16200","0","0","0","0","0","1","0","18","9500","0","36","0","0","0","0","0","0","18","18","18","18","18","90","18","18","0","0","18","5600","0","0","108","0","0","0","0","0","0","0","0"
