engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns,candidate_request_bounded_calls,candidate_request_unbounded_calls,candidate_request_page_limit_total,candidate_request_surplus_total,bounded_iterator_calls,bounded_iterator_limit_total,bounded_iterator_selected_total,bounded_iterator_full_count_total,full_list_translation_calls,full_list_fallback_count,exact_lookup_calls,exact_lookup_ns,exact_lookup_candidates,prefix_lookup_calls,prefix_lookup_ns,prefix_lookup_candidates,heap_exact_lookup_calls,heap_prefix_lookup_calls,no_marisa_compact_exact_lookup_calls,no_marisa_compact_prefix_lookup_calls,rsmarisa_exact_lookup_calls,rsmarisa_prefix_lookup_calls,abi_c_string_allocations,abi_c_string_bytes,sentence_candidate_calls,sentence_candidate_ns,sentence_substrings_considered,sentence_exact_lookup_calls,sentence_exact_lookup_ns,sentence_exact_lookup_candidates,sentence_prefix_lookup_calls,sentence_prefix_lookup_ns,sentence_prefix_lookup_candidates,sentence_entry_matches_collected,sentence_path_clones,sentence_path_replacements,sentence_paths_pruned,sentence_max_live_paths,sentence_result_candidates,upstream_sentence_model_calls,upstream_sentence_model_ns,upstream_sentence_model_candidates,upstream_sentence_model_code_prefix_checks,upstream_sentence_model_table_entries_considered,upstream_sentence_model_vocabulary_entries_considered,upstream_sentence_model_graph_edges,prefix_fallback_calls,prefix_fallback_ns,prefix_fallback_views_visited,prefix_fallback_candidates,dynamic_correction_calls,dynamic_correction_ns,dynamic_correction_codes_considered,dynamic_correction_candidates
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,1,10,10,328600,30,303900,20,20,20,200,1900,3000,0,600,20,0,0,1,500,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15000,0,19,42200,20,0,0,0,0,19,19,2,22,18,91600,108,108,71800,0,18,15900,0,0,0,0,0,1,0,18,72900,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,2,10,10,321300,30,300200,20,20,20,400,1900,3000,500,600,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15500,0,19,41300,20,0,0,0,0,19,19,2,22,18,91400,108,108,71500,0,18,15900,0,0,0,0,0,1,0,18,71600,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,3,10,10,319500,30,299000,20,20,20,400,1800,2700,300,600,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15000,0,19,40200,20,0,0,0,0,19,19,2,22,18,91400,108,108,71500,0,18,15800,0,0,0,0,0,1,0,18,71700,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,4,10,10,321400,30,301200,20,20,20,200,1700,2700,200,600,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15200,0,19,42300,20,0,0,0,0,19,19,2,22,18,91400,108,108,71900,0,18,15500,0,0,0,0,0,1,0,18,72000,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,5,10,10,321800,30,301300,20,20,20,400,2000,2800,300,600,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15400,0,19,42300,20,0,0,0,0,19,19,2,22,18,91900,108,108,71200,0,18,16100,0,0,0,0,0,1,0,18,72200,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,6,10,10,325600,30,305300,20,20,20,0,1700,2600,300,700,20,0,0,1,400,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15300,0,19,45200,20,0,0,0,0,19,19,2,22,18,91900,108,108,71400,0,18,15600,0,0,0,0,0,1,0,18,72300,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,7,10,10,325700,30,305300,20,20,20,0,1700,2400,100,400,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15100,0,19,42700,20,0,0,0,0,19,19,2,22,18,91900,108,108,71300,0,18,15700,0,0,0,0,0,1,0,18,71900,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,8,10,10,323400,30,302500,20,20,20,200,1900,2700,400,500,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15500,0,19,42700,20,0,0,0,0,19,19,2,22,18,92400,108,108,72600,0,18,16200,0,0,0,0,0,1,0,18,72300,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,9,10,10,324000,30,303200,20,20,20,200,1800,2900,500,400,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15100,0,19,42300,20,0,0,0,0,19,19,2,22,18,92400,108,108,72000,0,18,15900,0,0,0,0,0,1,0,18,72800,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,10,10,10,322700,30,302400,20,20,20,200,1900,2600,200,500,20,0,0,1,400,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15200,0,19,40700,20,0,0,0,0,19,19,2,22,18,92200,108,108,71700,0,18,16100,0,0,0,0,0,1,0,18,72900,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,11,10,10,322400,30,302100,20,20,20,100,1800,2500,100,700,20,0,0,1,500,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15300,0,19,40400,20,0,0,0,0,19,19,2,22,18,92300,108,108,72000,0,18,16200,0,0,0,0,0,1,0,18,73000,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,12,10,10,324700,30,303600,20,20,20,500,1800,2800,300,500,20,0,0,1,400,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15200,0,19,41000,20,0,0,0,0,19,19,2,22,18,95000,108,108,75100,0,18,15700,0,0,0,0,0,1,0,18,72600,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,13,10,10,322100,30,301600,20,20,20,400,1700,2600,200,500,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15200,0,19,41200,20,0,0,0,0,19,19,2,22,18,92300,108,108,72500,0,18,16200,0,0,0,0,0,1,0,18,72600,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,14,10,10,322100,30,301500,20,20,20,300,1800,2500,200,400,20,0,0,1,400,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15300,0,19,41000,20,0,0,0,0,19,19,2,22,18,92200,108,108,72200,0,18,16300,0,0,0,0,0,1,0,18,72500,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,15,10,10,321000,30,300100,20,20,20,200,1800,2500,400,500,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15200,0,19,40800,20,0,0,0,0,19,19,2,22,18,92400,108,108,72100,0,18,15800,0,0,0,0,0,1,0,18,72300,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,16,10,10,320400,30,300200,20,20,20,300,1900,2600,100,500,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15200,0,19,40700,20,0,0,0,0,19,19,2,22,18,91900,108,108,72400,0,18,15800,0,0,0,0,0,1,0,18,72000,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,17,10,10,322100,30,301500,20,20,20,300,1600,2700,400,500,20,0,0,1,300,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15400,0,19,40600,20,0,0,0,0,19,19,2,22,18,92500,108,108,72100,0,18,15900,0,0,0,0,0,1,0,18,72900,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,18,10,10,327600,30,307000,20,20,20,200,1600,2600,200,800,20,0,0,1,400,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15100,0,19,41100,20,0,0,0,0,19,19,2,22,18,94900,108,108,74900,0,18,16200,0,0,0,0,0,1,0,18,75500,0,438,228,0,228,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,19,10,10,323300,30,302100,20,20,20,200,1700,2900,300,800,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15000,0,19,40700,20,0,0,0,0,19,19,2,22,18,92300,108,108,72400,0,18,16100,0,0,0,0,0,1,0,18,72400,0,438,228,0,228,0,0,0,0,0,0,0,0
