path,git_blob_sha1,byte_size,packet,removal_class,retained_summary_pointer,recovery_commit
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m52-ratchet/track-a-yune/m37_metrics.csv,0439e269a0015775d9c9cdf099a18d3742cc17e9,310072,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m52-ratchet/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,eb1585d9c76639794961dbee43f3ef728387fc72,1574520,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m52-ratchet/track-a-yune/samples.csv,a39f2ba0469906ae099f5a959d5db74818140cca,149977,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m52-ratchet/track-a-yune/startup_session_trace.csv,b1bb850cb9309a20ef0fb3c08ba042b29a531706,106308,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m52-ratchet/track-b-yune-product/m37_metrics.csv,2fadebd9d0bbcdc2c358439cbc7435f074e77bb8,75647,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m52-ratchet/track-b-yune-product/samples.csv,5a8200a5adc8f25a3fb287a73dc832266c30a812,34222,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m52-ratchet/track-b-yune-product/startup_session_trace.csv,56ae735150818936cc46e7a07311b3cfb7b94afc,184348,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/m37_metrics.csv,74a4122f33c321fb80f84b260462d27a377b71ad,603530,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/samples.csv,e30815e1b35a541f24495efc2b42f2d239038462,391188,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/startup_session_trace.csv,30228b8931a08abc61fec3473e6d115225bba85c,342586,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-a-librime-1.17.0/m37_metrics.csv,f3e42be3964c6e58dc9df7172cf232634d3275c0,3793,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-a-librime-1.17.0/samples.csv,b09a8061fbd1500d06ecb86d43bef048dcd95946,148060,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-a-yune/m37_metrics.csv,db6752b03cee9b609d2cc8a4fea1b23aa7fdc878,310121,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,eb1585d9c76639794961dbee43f3ef728387fc72,1574520,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-a-yune/samples.csv,9a3107d2e14da1fbf935f433ea6d1daab7bd4945,149977,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-a-yune/startup_session_trace.csv,6a4fc0bf300d99116f77d74d5a957eafa091cf1d,106304,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-b-yune-product/m37_metrics.csv,fe0ec7333c0ddaac300f28fd7cc66f8866f6f875,75577,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-b-yune-product/samples.csv,0e0a646de1fa16dcea714db427a904be1cc81550,34222,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/m55-ratchet/track-b-yune-product/startup_session_trace.csv,0798e5dab5ca6824b91a5f7792f60a1f7bfe06d9,184334,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/m37_metrics.csv,992fe241aa479e3149103783a7a6865ce5aa21f9,225359,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/samples.csv,26caa2a3866dc425b64acfaa04a323154b6b7d66,144793,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/startup_session_trace.csv,05fa0ba914608fa5d79d3f2788e58ece79b7b2de,117210,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-a-librime-1.17.0/m37_metrics.csv,f3e42be3964c6e58dc9df7172cf232634d3275c0,3793,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-a-librime-1.17.0/samples.csv,ef8bdb82ef1013951f7a0852f6c46cc3e84fa174,55114,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-a-yune/m37_metrics.csv,96421c4a6ff8e0fa0b5e94bb382e694d7127bc62,117681,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,eb1585d9c76639794961dbee43f3ef728387fc72,1574520,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-a-yune/samples.csv,f453a30f3b0e6bb43286245e1f66ddad3f8e27b7,55824,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-a-yune/startup_session_trace.csv,032cb1c8eb0667227cc122cb271f623da568afe1,36323,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-b-yune-product/m37_metrics.csv,c75ea5f6a29da926fd519c54d24df4dcb585ed81,29682,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-b-yune-product/samples.csv,3a02956726e5ff110ea76ed4d0ec7d442a5ab39b,12470,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-incremental-scratch/probe-short/track-b-yune-product/startup_session_trace.csv,e1326595836d2b500a962b0ef473969bdad71d29,63211,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/m37_metrics.csv,be49fd644472daa8a83a8e85c9a69950d26e4973,603769,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/samples.csv,91cf928d6b9adce487926c72b89695fcbb6993bd,391187,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/startup_session_trace.csv,68757e91ce2734148a7aabd8000ffae007a6d7f5,342654,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-a-librime-1.17.0/m37_metrics.csv,f3e42be3964c6e58dc9df7172cf232634d3275c0,3793,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-a-librime-1.17.0/samples.csv,b61b4e71b6b4bf014ce796285fd2f6bed5907d33,148060,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-a-yune/m37_metrics.csv,641767649b290be926b6a2888955daa0d4ee6c16,310399,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,eb1585d9c76639794961dbee43f3ef728387fc72,1574520,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-a-yune/samples.csv,4e61bd4b8c934b9acd4fa6e1e67032165b60323b,149976,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-a-yune/startup_session_trace.csv,22c42dcea53e1d3ba918067acced591a155974b2,106308,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-b-yune-product/m37_metrics.csv,51c74affeecb2cbe0771509f16085ad1179ee0a8,75538,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-b-yune-product/samples.csv,8fdd1f92f5929da3fe54a6630c99713796c6e832,34222,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-index-range/m55-ratchet/track-b-yune-product/startup_session_trace.csv,2470e690d23a0d2d85a24e74e1b591253d880bb1,184398,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/candidate-snapshot-check/m37_metrics.csv,0159ea5ed4c68ead1eade10933c5bf98a03d5ccb,10834,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/candidate-snapshot-check/samples.csv,76b574d70d3b025421f31ef5d3cf9dd4436b8038,5261,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/candidate-snapshot-check/startup_session_trace.csv,47bfb5b02953a2b58baf848e03b3b95177a770c0,5839,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/candidate-snapshot-check/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/candidate-snapshot-check/track-a-librime-1.17.0/samples.csv,52b9c0c55e07ca1c72e6f7c99858e4c7e30e90f6,2387,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/candidate-snapshot-check/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/candidate-snapshot-check/track-a-yune/m37_metrics.csv,7934194bc5fe95e8fb691c7a7a570feb862455d1,7908,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/candidate-snapshot-check/track-a-yune/samples.csv,aeaaa4aa56e633f820a9f21a53cb92d290dc21e2,2405,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/candidate-snapshot-check/track-a-yune/startup_session_trace.csv,2821e0c2cd7c05bf5777eef0a79dbd9ccc84e7c5,4975,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/flag-on-byte-backed-quick-check/m37_metrics.csv,2c94196287399cca369952d33a8c10bb0cfdcfad,66319,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/flag-on-byte-backed-quick-check/samples.csv,dff0c32b50099c55b8cbafdaefe2ab0f1052102b,45429,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/flag-on-byte-backed-quick-check/startup_session_trace.csv,5cedb86f9243dfd035dcab312592eaad5b892991,26108,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/flag-on-byte-backed-quick-check/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/flag-on-byte-backed-quick-check/track-a-librime-1.17.0/samples.csv,5352166fed20ba134c1ab1c54116393a87366e07,19564,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/flag-on-byte-backed-quick-check/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/flag-on-byte-backed-quick-check/track-a-yune/m37_metrics.csv,06265497efb270021844e866cf4aebb612382eb5,41315,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/flag-on-byte-backed-quick-check/track-a-yune/samples.csv,737ce158f148f32cc38e6ebd139d76c90406041d,19088,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/flag-on-byte-backed-quick-check/track-a-yune/startup_session_trace.csv,7e37e97dbe5f558e092499f5d6724597ec3f7166,22124,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/m37_metrics.csv,e7f5e96f8b6bddc46ed3f55bea55b611ec2d1c71,586354,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/samples.csv,10f47ad15f6a71df85552cb4dcc7f14b6715f334,390228,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/startup_session_trace.csv,0cc927514c59d67dc472c4d0e44c4215a2da4507,342604,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/track-a-librime-1.17.0/m37_metrics.csv,187c2a1a0ff3c7c547455d30e47f5790fc540f8d,3974,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/track-a-librime-1.17.0/samples.csv,486c8278abeb7be9bb80d78555d28b26d44a5599,148060,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/track-a-yune/m37_metrics.csv,609ab88ea9ff555bdb21010a97ec0ecf66870eb5,284806,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/track-a-yune/samples.csv,a862a6c06bf99aec32f2e60cd0c6067c47b17db9,149017,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/track-a-yune/startup_session_trace.csv,40408f1b93fef20c6b9a772e735d3ffb301f4c18,106311,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/track-b-yune-product/m37_metrics.csv,5a7f2e5e9aa9dd24b7eae0d082cdaaa628024f74,77025,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/track-b-yune-product/samples.csv,397bc366e3d9b16d31d992e13d2cc9056b7c54aa,34222,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-native-lazy-refresh-probe/m55-ratchet/track-b-yune-product/startup_session_trace.csv,c2484404ac1d9debe4acf1bac94fb5cfbc398a40,184345,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/m37_metrics.csv,11dff23c6b6a5b5f4ee4824a972369b3eede304f,603022,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/samples.csv,b81ec5e5bd307ac511890a93cd9cbda7f81d257e,391190,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/startup_session_trace.csv,16d344cbed48c2366011df190c647832b4963da5,342606,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/track-a-librime-1.17.0/m37_metrics.csv,f3e42be3964c6e58dc9df7172cf232634d3275c0,3793,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/track-a-librime-1.17.0/samples.csv,a7c46df36f7353f07009a80dc1a39ec8ec405d6b,148060,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/track-a-librime-1.17.0/startup_session_trace.csv,fcffa999468203c59321d9c749133d6959534c33,135,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/track-a-yune/m37_metrics.csv,6aff7781e2304cec2ee7d2442050c2e1f866c871,309619,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,eb1585d9c76639794961dbee43f3ef728387fc72,1574520,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/track-a-yune/samples.csv,803ac966245bc009edcfe429c64abddb59563c5b,149979,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/track-a-yune/startup_session_trace.csv,65288602772f5ad7fa288bc00db25c11232f834c,106288,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/track-b-yune-product/m37_metrics.csv,1db2ec1474500f7d5f790c3885846de6c8560bb3,75571,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
docs/reports/evidence/m55-native-match-or-beat/phase-3r-new-vocabulary-edges/m55-ratchet/track-b-yune-product/samples.csv,df0516bde19d795be0035f9f0fef27cc16ae1433,34222,m55-native-match-or-beat,archive-remove,docs/ledgers/milestone-history.md,9ee0b98d2c6d1e6fa339f50141860994a8a7b2f6
